user_story,uml_json,label,
"As a customer, I want to check my recent transactions, so that I can verify my account activity and detect any errors or fraud.

Check Recent Transactions","{'classes': [{'name': 'Transaction', 'attributes': [{'name': 'transactionId', 'type': 'String'}, {'name': 'accountId', 'type': 'String'}, {'name': 'type', 'type': 'String'}, {'name': 'amount', 'type': 'Float'}, {'name': 'date', 'type': 'DateTime'}, {'name': 'description', 'type': 'String'}]}, {'name': 'TransactionFilter', 'attributes': [{'name': 'dateRange', 'type': 'String'}, {'name': 'transactionType', 'type': 'String'}, {'name': 'minAmount', 'type': 'Float'}, {'name': 'maxAmount', 'type': 'Float'}]}], 'relationships': [{'from': 'TransactionFilter', 'to': 'Transaction', 'type': 'association'}]}",Banking,
"As a customer, I want to transfer money to another account within the same bank, so that I can pay bills or send money to my contacts.

Transfer Money Within Same Bank","{'classes': [{'name': 'InternalTransfer', 'attributes': [{'name': 'transferId', 'type': 'String'}, {'name': 'senderAccountId', 'type': 'String'}, {'name': 'recipientAccountId', 'type': 'String'}, {'name': 'amount', 'type': 'Float'}, {'name': 'timestamp', 'type': 'DateTime'}, {'name': 'authenticationMethod', 'type': 'String'}, {'name': 'confirmationStatus', 'type': 'String'}]}, {'name': 'BankAccount', 'attributes': [{'name': 'accountId', 'type': 'String'}, {'name': 'ownerName', 'type': 'String'}]}], 'relationships': [{'from': 'InternalTransfer', 'to': 'BankAccount', 'type': 'association'}]}",Banking,
"As a customer, I want to transfer money to another account in a different bank, so that I can send money to people who don't have accounts in my bank.

Transfer Money to Different Bank","{'classes': [{'name': 'InterbankTransfer', 'attributes': [{'name': 'transferId', 'type': 'String'}, {'name': 'senderAccountId', 'type': 'String'}, {'name': 'recipientBankName', 'type': 'String'}, {'name': 'recipientAccountNumber', 'type': 'String'}, {'name': 'routingNumber', 'type': 'String'}, {'name': 'amount', 'type': 'Float'}, {'name': 'timestamp', 'type': 'DateTime'}, {'name': 'authenticationMethod', 'type': 'String'}, {'name': 'transferFee', 'type': 'Float'}, {'name': 'confirmationStatus', 'type': 'String'}]}], 'relationships': []}",Banking,
"As a user, I want to receive weather alerts for my current location to stay informed about severe weather conditions.

Receive Weather Alerts for Current Location","{'classes': [{'name': 'WeatherAlert', 'attributes': [{'name': 'alertId', 'type': 'String'}, {'name': 'location', 'type': 'String'}, {'name': 'alertType', 'type': 'String'}, {'name': 'severity', 'type': 'String'}, {'name': 'message', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}]}, {'name': 'UserLocation', 'attributes': [{'name': 'latitude', 'type': 'Float'}, {'name': 'longitude', 'type': 'Float'}, {'name': 'userId', 'type': 'String'}]}], 'relationships': [{'from': 'WeatherAlert', 'to': 'UserLocation', 'type': 'association'}]}",Weather,
"As a user, I want to receive weather alerts for specific locations that I select, such as my workplace or a vacation destination.

Receive Weather Alerts for Selected Locations","{'classes': [{'name': 'CustomLocation', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'label', 'type': 'String'}, {'name': 'latitude', 'type': 'Float'}, {'name': 'longitude', 'type': 'Float'}]}, {'name': 'WeatherAlert', 'attributes': [{'name': 'alertId', 'type': 'String'}, {'name': 'alertType', 'type': 'String'}, {'name': 'severity', 'type': 'String'}, {'name': 'message', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}]}], 'relationships': [{'from': 'WeatherAlert', 'to': 'CustomLocation', 'type': 'association'}]}",Weather,
"As a user, I want to receive weather alerts via push notifications on my mobile device.

Receive Weather Alerts via Push Notification","{'classes': [{'name': 'CustomLocation', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'label', 'type': 'String'}, {'name': 'latitude', 'type': 'Float'}, {'name': 'longitude', 'type': 'Float'}]}, {'name': 'WeatherAlert', 'attributes': [{'name': 'alertId', 'type': 'String'}, {'name': 'alertType', 'type': 'String'}, {'name': 'severity', 'type': 'String'}, {'name': 'message', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}]}], 'relationships': [{'from': 'WeatherAlert', 'to': 'CustomLocation', 'type': 'association'}]}",Weather,
"As a user, I want to receive weather alerts via email, in case I miss the push notification.

Receive Weather Alerts via Email","{'classes': [{'name': 'EmailAlert', 'attributes': [{'name': 'emailId', 'type': 'String'}, {'name': 'userId', 'type': 'String'}, {'name': 'subject', 'type': 'String'}, {'name': 'body', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}]}, {'name': 'WeatherAlert', 'attributes': [{'name': 'alertId', 'type': 'String'}, {'name': 'alertType', 'type': 'String'}, {'name': 'severity', 'type': 'String'}, {'name': 'message', 'type': 'String'}]}], 'relationships': [{'from': 'EmailAlert', 'to': 'WeatherAlert', 'type': 'association'}]}",Weather,
"As a user, I want to receive weather alerts that include details about the severity of the weather condition and any precautions I should take.

Weather Alerts Include Severity & Precautions","{'classes': [{'name': 'WeatherAlert', 'attributes': [{'name': 'alertId', 'type': 'String'}, {'name': 'location', 'type': 'String'}, {'name': 'severity', 'type': 'String'}, {'name': 'description', 'type': 'String'}, {'name': 'precautions', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}]}], 'relationships': []}",Weather,
"As a user, I want to receive weather alerts that are specific to my needs, such as alerts for extreme heat or cold.

Receive Weather Alerts Specific to User Needs","{'classes': [{'name': 'WeatherPreference', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'conditionType', 'type': 'String'}, {'name': 'threshold', 'type': 'String'}]}, {'name': 'WeatherAlert', 'attributes': [{'name': 'alertId', 'type': 'String'}, {'name': 'alertType', 'type': 'String'}, {'name': 'severity', 'type': 'String'}, {'name': 'message', 'type': 'String'}]}], 'relationships': [{'from': 'WeatherAlert', 'to': 'WeatherPreference', 'type': 'association'}]}",Weather,
"As a user, I want to receive weather alerts that are accessible and user-friendly for people with disabilities.

Accessible Weather Alerts for People with Disabilities","{'classes': [{'name': 'AccessibilitySettings', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'textToSpeech', 'type': 'Boolean'}, {'name': 'fontSize', 'type': 'String'}]}, {'name': 'WeatherAlert', 'attributes': [{'name': 'alertId', 'type': 'String'}, {'name': 'message', 'type': 'String'}, {'name': 'severity', 'type': 'String'}]}], 'relationships': [{'from': 'AccessibilitySettings', 'to': 'WeatherAlert', 'type': 'association'}]}",Weather,
"As a user, I want to receive weather alerts that are available in multiple languages.

Weather Alerts in Multiple Languages","{'classes': [{'name': 'WeatherAlert', 'attributes': [{'name': 'alertId', 'type': 'String'}, {'name': 'message', 'type': 'String'}, {'name': 'language', 'type': 'String'}]}, {'name': 'UserPreferences', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'preferredLanguage', 'type': 'String'}]}], 'relationships': [{'from': 'UserPreferences', 'to': 'WeatherAlert', 'type': 'association'}]}",Weather,
"As a user, I want to receive weather alerts that include details about the duration of the weather condition and any changes in severity.

Weather Alerts Include Duration & Severity Changes","{'classes': [{'name': 'WeatherAlert', 'attributes': [{'name': 'alertId', 'type': 'String'}, {'name': 'condition', 'type': 'String'}, {'name': 'severity', 'type': 'String'}, {'name': 'startTime', 'type': 'DateTime'}, {'name': 'endTime', 'type': 'DateTime'}, {'name': 'severityChange', 'type': 'String'}]}], 'relationships': []}",Weather,
"As a user, I want to receive weather alerts that are reliable and trustworthy, with accurate information and updates.

Reliable & Trustworthy Weather Alerts","{'classes': [{'name': 'WeatherAlert', 'attributes': [{'name': 'alertId', 'type': 'String'}, {'name': 'source', 'type': 'String'}, {'name': 'message', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}, {'name': 'isAccurate', 'type': 'Boolean'}]}, {'name': 'WeatherSource', 'attributes': [{'name': 'sourceId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'credibilityRating', 'type': 'Integer'}]}], 'relationships': [{'from': 'WeatherSource', 'to': 'WeatherAlert', 'type': 'association'}]}",Weather,
"As a user, I want to be able to easily search for a specific item of clothing so that I can find what I am looking for quickly.

Search Specific Clothing Item","{'classes': [{'name': 'SearchBar', 'attributes': [{'name': 'searchQuery', 'type': 'String'}, {'name': 'isVisible', 'type': 'Boolean'}]}, {'name': 'Product', 'attributes': [{'name': 'productId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'description', 'type': 'String'}]}], 'relationships': [{'from': 'SearchBar', 'to': 'Product', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to filter my search results based on specific criteria so that I can narrow down my options.

Filter Search Results by Criteria","{'classes': [{'name': 'FilterOptions', 'attributes': [{'name': 'size', 'type': 'String'}, {'name': 'color', 'type': 'String'}, {'name': 'brand', 'type': 'String'}, {'name': 'priceRange', 'type': 'String'}]}, {'name': 'Product', 'attributes': [{'name': 'productId', 'type': 'String'}, {'name': 'size', 'type': 'String'}, {'name': 'color', 'type': 'String'}, {'name': 'brand', 'type': 'String'}, {'name': 'price', 'type': 'Double'}]}], 'relationships': [{'from': 'FilterOptions', 'to': 'Product', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to see high-quality images of the products I am interested in so that I can make an informed decision.

View High-Quality Product Images","{'classes': [{'name': 'Product', 'attributes': [{'name': 'productId', 'type': 'String'}, {'name': 'name', 'type': 'String'}]}, {'name': 'ProductImage', 'attributes': [{'name': 'imageId', 'type': 'String'}, {'name': 'angle', 'type': 'String'}, {'name': 'url', 'type': 'String'}, {'name': 'canZoom', 'type': 'Boolean'}]}], 'relationships': [{'from': 'Product', 'to': 'ProductImage', 'type': 'aggregation'}]}",E-commerce,
"As a user, I want to be able to read detailed product descriptions so that I can understand the product's features and benefits.

Read Detailed Product Descriptions","{'classes': [{'name': 'Product', 'attributes': [{'name': 'productId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'material', 'type': 'String'}, {'name': 'sizeGuide', 'type': 'String'}, {'name': 'careInstructions', 'type': 'String'}]}, {'name': 'ProductDescription', 'attributes': [{'name': 'descriptionText', 'type': 'String'}]}], 'relationships': [{'from': 'Product', 'to': 'ProductDescription', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to add items to my cart and easily check out so that I can complete my purchase.

Add Items to Cart and Checkout","{'classes': [{'name': 'Cart', 'attributes': [{'name': 'cartId', 'type': 'String'}, {'name': 'totalPrice', 'type': 'Double'}]}, {'name': 'Product', 'attributes': [{'name': 'productId', 'type': 'String'}, {'name': 'price', 'type': 'Double'}]}, {'name': 'Checkout', 'attributes': [{'name': 'paymentMethod', 'type': 'String'}, {'name': 'shippingAddress', 'type': 'String'}]}], 'relationships': [{'from': 'Cart', 'to': 'Product', 'type': 'aggregation'}, {'from': 'Cart', 'to': 'Checkout', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to track the status of my order so that I know when to expect my items to arrive.

Track Order Status","{'classes': [{'name': 'Order', 'attributes': [{'name': 'orderId', 'type': 'String'}, {'name': 'status', 'type': 'String'}, {'name': 'trackingNumber', 'type': 'String'}, {'name': 'expectedDeliveryDate', 'type': 'Date'}]}, {'name': 'CustomerSupport', 'attributes': [{'name': 'supportEmail', 'type': 'String'}, {'name': 'supportNumber', 'type': 'String'}]}], 'relationships': [{'from': 'Order', 'to': 'CustomerSupport', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to easily return or exchange items that do not fit or meet my expectations.

Return or Exchange Items","{'classes': [{'name': 'ReturnRequest', 'attributes': [{'name': 'requestId', 'type': 'String'}, {'name': 'reason', 'type': 'String'}, {'name': 'status', 'type': 'String'}]}, {'name': 'Product', 'attributes': [{'name': 'productId', 'type': 'String'}, {'name': 'name', 'type': 'String'}]}, {'name': 'ShippingLabel', 'attributes': [{'name': 'labelId', 'type': 'String'}, {'name': 'trackingNumber', 'type': 'String'}]}], 'relationships': [{'from': 'ReturnRequest', 'to': 'Product', 'type': 'association'}, {'from': 'ReturnRequest', 'to': 'ShippingLabel', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to save items to a wish list so that I can easily find them later.

Save Items to Wishlist","{'classes': [{'name': 'Wishlist', 'attributes': [{'name': 'wishlistId', 'type': 'String'}, {'name': 'sharedWith', 'type': 'String'}]}, {'name': 'Product', 'attributes': [{'name': 'productId', 'type': 'String'}, {'name': 'name', 'type': 'String'}]}, {'name': 'UserAccount', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}], 'relationships': [{'from': 'Wishlist', 'to': 'Product', 'type': 'aggregation'}, {'from': 'Wishlist', 'to': 'UserAccount', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to easily search for available rental cars in my desired location and time period.

Search Available Rental Cars","{'classes': [{'name': 'RentalSearch', 'attributes': [{'name': 'pickupLocation', 'type': 'String'}, {'name': 'dropoffLocation', 'type': 'String'}, {'name': 'pickupDateTime', 'type': 'DateTime'}, {'name': 'dropoffDateTime', 'type': 'DateTime'}]}, {'name': 'RentalCar', 'attributes': [{'name': 'carId', 'type': 'String'}, {'name': 'make', 'type': 'String'}, {'name': 'model', 'type': 'String'}, {'name': 'pricePerDay', 'type': 'Float'}, {'name': 'availability', 'type': 'Boolean'}]}], 'relationships': [{'from': 'RentalSearch', 'to': 'RentalCar', 'type': 'association'}]}",RentalCars,
"As a user, I want to be able to filter my search results based on specific criteria such as car type, transmission, and fuel type.

Filter Search Results for Rental Cars","{'classes': [{'name': 'FilterOptions', 'attributes': [{'name': 'carType', 'type': 'String'}, {'name': 'transmission', 'type': 'String'}, {'name': 'fuelType', 'type': 'String'}]}, {'name': 'RentalCar', 'attributes': [{'name': 'make', 'type': 'String'}, {'name': 'model', 'type': 'String'}, {'name': 'carType', 'type': 'String'}, {'name': 'transmission', 'type': 'String'}, {'name': 'fuelType', 'type': 'String'}]}], 'relationships': [{'from': 'FilterOptions', 'to': 'RentalCar', 'type': 'association'}]}",RentalCars,
"As a user, I want to be able to view detailed information about the rental car, including its features, mileage, and any additional fees.

View Rental Car Details","{'classes': [{'name': 'RentalCar', 'attributes': [{'name': 'carId', 'type': 'String'}, {'name': 'features', 'type': 'String[]'}, {'name': 'mileage', 'type': 'String'}, {'name': 'additionalFees', 'type': 'Float'}, {'name': 'imageUrls', 'type': 'String[]'}]}], 'relationships': []}",RentalCars,
"As a user, I want to be able to easily book a rental car and receive confirmation of my reservation.

Book Rental Car","{'classes': [{'name': 'Booking', 'attributes': [{'name': 'bookingId', 'type': 'String'}, {'name': 'carId', 'type': 'String'}, {'name': 'userId', 'type': 'String'}, {'name': 'pickupDate', 'type': 'Date'}, {'name': 'dropoffDate', 'type': 'Date'}, {'name': 'totalCost', 'type': 'Float'}]}, {'name': 'Confirmation', 'attributes': [{'name': 'confirmationEmailSent', 'type': 'Boolean'}, {'name': 'confirmationNumber', 'type': 'String'}]}], 'relationships': [{'from': 'Booking', 'to': 'Confirmation', 'type': 'association'}]}",RentalCars,
"As a user, I want to be able to modify or cancel my rental reservation if needed.

Modify or Cancel Rental Reservation","{'classes': [{'name': 'Reservation', 'attributes': [{'name': 'reservationId', 'type': 'String'}, {'name': 'status', 'type': 'String'}, {'name': 'modifiable', 'type': 'Boolean'}, {'name': 'cancelable', 'type': 'Boolean'}]}, {'name': 'User', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'Reservation', 'type': 'association'}]}",RentalCars,
"As a user, I want to be able to view and print my rental agreement and receipt.

View and Print Rental Agreement","{'classes': [{'name': 'RentalAgreement', 'attributes': [{'name': 'agreementId', 'type': 'String'}, {'name': 'rentalDetails', 'type': 'String'}, {'name': 'totalCost', 'type': 'Float'}, {'name': 'pdfUrl', 'type': 'String'}]}, {'name': 'User', 'attributes': [{'name': 'userId', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'RentalAgreement', 'type': 'association'}]}",RentalCars,
"As a user, I want to be able to add additional drivers to my rental agreement.

Add Additional Drivers","{'classes': [{'name': 'RentalAgreement', 'attributes': [{'name': 'agreementId', 'type': 'String'}, {'name': 'mainDriverId', 'type': 'String'}]}, {'name': 'AdditionalDriver', 'attributes': [{'name': 'driverId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'licenseNumber', 'type': 'String'}, {'name': 'age', 'type': 'Integer'}]}], 'relationships': [{'from': 'RentalAgreement', 'to': 'AdditionalDriver', 'type': 'aggregation'}]}",RentalCars,
"As a user, I want to be able to pick up and drop off my rental car easily and quickly.

Pickup and Drop-off Rental Car","{'classes': [{'name': 'PickupDropoff', 'attributes': [{'name': 'pickupLocation', 'type': 'String'}, {'name': 'dropoffLocation', 'type': 'String'}, {'name': 'scheduledTime', 'type': 'DateTime'}, {'name': 'instructions', 'type': 'String'}]}, {'name': 'RentalCar', 'attributes': [{'name': 'carId', 'type': 'String'}, {'name': 'status', 'type': 'String'}]}], 'relationships': [{'from': 'PickupDropoff', 'to': 'RentalCar', 'type': 'association'}]}",RentalCars,
"As a user, I want to be able to report any issues with the rental car during my rental period.

Report Rental Car Issues","{'classes': [{'name': 'IssueReport', 'attributes': [{'name': 'reportId', 'type': 'String'}, {'name': 'userId', 'type': 'String'}, {'name': 'carId', 'type': 'String'}, {'name': 'description', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}, {'name': 'resolved', 'type': 'Boolean'}]}, {'name': 'Support', 'attributes': [{'name': 'supportAvailable24x7', 'type': 'Boolean'}]}], 'relationships': [{'from': 'IssueReport', 'to': 'Support', 'type': 'association'}]}",RentalCars,
"As a user, I want to be able to easily search for available parking spots in my desired location and time period.

Search Available Parking Spots","{'classes': [{'name': 'ParkingSearch', 'attributes': [{'name': 'location', 'type': 'String'}, {'name': 'date', 'type': 'Date'}, {'name': 'time', 'type': 'String'}]}, {'name': 'ParkingSpot', 'attributes': [{'name': 'spotId', 'type': 'String'}, {'name': 'location', 'type': 'String'}, {'name': 'pricePerHour', 'type': 'Float'}, {'name': 'isAvailable', 'type': 'Boolean'}]}], 'relationships': [{'from': 'ParkingSearch', 'to': 'ParkingSpot', 'type': 'association'}]}",Parking,
"As a user, I want to be able to filter my search results based on specific criteria such as parking type and price.

Filter Parking Spots by Type and Price","{'classes': [{'name': 'ParkingFilter', 'attributes': [{'name': 'parkingType', 'type': 'String'}, {'name': 'priceRange', 'type': 'String'}]}, {'name': 'ParkingSpot', 'attributes': [{'name': 'spotId', 'type': 'String'}, {'name': 'parkingType', 'type': 'String'}, {'name': 'pricePerHour', 'type': 'Float'}]}], 'relationships': [{'from': 'ParkingFilter', 'to': 'ParkingSpot', 'type': 'association'}]}",Parking,
"As a user, I want to be able to view detailed information about the parking spot, including its location, price, and any additional fees.

View Parking Spot Details","{'classes': [{'name': 'ParkingSpot', 'attributes': [{'name': 'spotId', 'type': 'String'}, {'name': 'location', 'type': 'String'}, {'name': 'price', 'type': 'Float'}, {'name': 'fees', 'type': 'String'}, {'name': 'imageUrls', 'type': 'List<String>'}]}], 'relationships': []}",Parking,
"As a user, I want to be able to easily book a parking spot and receive confirmation of my reservation.

Book Parking Spot","{'classes': [{'name': 'ParkingBooking', 'attributes': [{'name': 'bookingId', 'type': 'String'}, {'name': 'userId', 'type': 'String'}, {'name': 'spotId', 'type': 'String'}, {'name': 'bookingDate', 'type': 'DateTime'}, {'name': 'totalCost', 'type': 'Float'}]}, {'name': 'Confirmation', 'attributes': [{'name': 'emailSent', 'type': 'Boolean'}, {'name': 'confirmationNumber', 'type': 'String'}]}], 'relationships': [{'from': 'ParkingBooking', 'to': 'Confirmation', 'type': 'association'}]}",Parking,
"As a user, I want to be able to modify or cancel my parking spot reservation if needed.

Modify or Cancel Parking Reservation","{'classes': [{'name': 'Reservation', 'attributes': [{'name': 'reservationId', 'type': 'String'}, {'name': 'userId', 'type': 'String'}, {'name': 'status', 'type': 'String'}]}, {'name': 'ModificationPolicy', 'attributes': [{'name': 'canModify', 'type': 'Boolean'}, {'name': 'canCancel', 'type': 'Boolean'}, {'name': 'policyText', 'type': 'String'}]}], 'relationships': [{'from': 'Reservation', 'to': 'ModificationPolicy', 'type': 'association'}]}",Parking,
"As a user, I want to be able to view and print my parking spot reservation confirmation and receipt.

View and Print Parking Confirmation","{'classes': [{'name': 'Receipt', 'attributes': [{'name': 'receiptId', 'type': 'String'}, {'name': 'reservationId', 'type': 'String'}, {'name': 'amountPaid', 'type': 'Float'}, {'name': 'issuedDate', 'type': 'DateTime'}, {'name': 'downloadable', 'type': 'Boolean'}]}], 'relationships': []}",Parking,
"As a user, I want to be able to view the availability of parking spots in real-time.

View Real-time Parking Availability","{'classes': [{'name': 'ParkingSpotAvailability', 'attributes': [{'name': 'spotId', 'type': 'String'}, {'name': 'location', 'type': 'String'}, {'name': 'isAvailable', 'type': 'Boolean'}, {'name': 'lastUpdated', 'type': 'DateTime'}]}], 'relationships': []}",Parking,
"As a user, I want to be able to view parking spot reviews and ratings from other users.

View Parking Spot Reviews and Ratings","{'classes': [{'name': 'Review', 'attributes': [{'name': 'reviewId', 'type': 'String'}, {'name': 'userId', 'type': 'String'}, {'name': 'spotId', 'type': 'String'}, {'name': 'rating', 'type': 'Float'}, {'name': 'comment', 'type': 'String'}, {'name': 'date', 'type': 'DateTime'}]}], 'relationships': []}",Parking,
"As a user, I want to be able to report any issues with the parking spot or payment process.

Report Parking Issues or Payment Problems","{'classes': [{'name': 'IssueReport', 'attributes': [{'name': 'reportId', 'type': 'String'}, {'name': 'userId', 'type': 'String'}, {'name': 'issueType', 'type': 'String'}, {'name': 'description', 'type': 'String'}, {'name': 'reportedAt', 'type': 'DateTime'}, {'name': 'status', 'type': 'String'}]}, {'name': 'CustomerSupport', 'attributes': [{'name': 'supportLine', 'type': 'String'}, {'name': 'available24x7', 'type': 'Boolean'}]}], 'relationships': [{'from': 'IssueReport', 'to': 'CustomerSupport', 'type': 'association'}]}",Parking,
"As a user, I want to be able to view parking spot reviews and ratings from other users.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'Review', 'attributes': [{'name': 'rating', 'type': 'int'}, {'name': 'comment', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'Review', 'type': 'association'}]}",Parking,
"As a user, I want to be able to report any issues with the parking spot or payment process.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'IssueReport', 'attributes': [{'name': 'description', 'type': 'String'}, {'name': 'dateReported', 'type': 'Date'}]}], 'relationships': [{'from': 'User', 'to': 'IssueReport', 'type': 'association'}]}",Parking,
"As a user, I want to be able to save my favorite parking spots and receive notifications when they become available.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'FavoriteSpot', 'attributes': [{'name': 'location', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'FavoriteSpot', 'type': 'association'}]}",Parking,
"As a user, I want to be able to schedule appointments and receive reminders.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'Appointment', 'attributes': [{'name': 'date', 'type': 'DateTime'}, {'name': 'reminder', 'type': 'Boolean'}]}], 'relationships': [{'from': 'User', 'to': 'Appointment', 'type': 'association'}]}",Task Management,
"As a user, I want to be able to manage my to-do list and receive reminders.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'ToDoItem', 'attributes': [{'name': 'task', 'type': 'String'}, {'name': 'dueDate', 'type': 'DateTime'}]}], 'relationships': [{'from': 'User', 'to': 'ToDoItem', 'type': 'association'}]}",Task Management,
"As a user, I want to be able to book travel arrangements and receive confirmation","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'TravelBooking', 'attributes': [{'name': 'destination', 'type': 'String'}, {'name': 'confirmationNumber', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'TravelBooking', 'type': 'association'}]}",Travel,
"As a user, I want to be able to make restaurant reservations and receive confirmation.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'RestaurantReservation', 'attributes': [{'name': 'restaurantName', 'type': 'String'}, {'name': 'confirmationStatus', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'RestaurantReservation', 'type': 'association'}]}",Other,
"As a user, I want to be able to order groceries and receive delivery.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'GroceryOrder', 'attributes': [{'name': 'items', 'type': 'List'}, {'name': 'deliveryDate', 'type': 'DateTime'}]}], 'relationships': [{'from': 'User', 'to': 'GroceryOrder', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to send gifts and receive confirmation.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'GiftOrder', 'attributes': [{'name': 'recipient', 'type': 'String'}, {'name': 'confirmationNumber', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'GiftOrder', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to book and manage personal services such as house cleaning or pet grooming.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'PersonalServiceBooking', 'attributes': [{'name': 'serviceType', 'type': 'String'}, {'name': 'appointmentTime', 'type': 'DateTime'}]}], 'relationships': [{'from': 'User', 'to': 'PersonalServiceBooking', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to receive personalized recommendations for products and services.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'Recommendation', 'attributes': [{'name': 'product', 'type': 'String'}, {'name': 'service', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'Recommendation', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to communicate with my personal assistant through various channels such as email, text message, or phone.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'CommunicationChannel', 'attributes': [{'name': 'type', 'type': 'String'}, {'name': 'contactInfo', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'CommunicationChannel', 'type': 'association'}]}",Other,
"As a user, I want to be able to easily browse through my collection of e-books so that I can quickly find the book I want to read.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'EBook', 'attributes': [{'name': 'title', 'type': 'String'}, {'name': 'author', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'EBook', 'type': 'association'}]}",Books,
"As a user, I want to be able to customize the reading experience to my preferences so that I can enjoy reading in a way that suits me best.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'ReadingPreference', 'attributes': [{'name': 'fontSize', 'type': 'String'}, {'name': 'theme', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'ReadingPreference', 'type': 'association'}]}",Books,
"As a user, I want to be able to highlight and take notes on passages so that I can easily refer back to them later.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'Note', 'attributes': [{'name': 'passage', 'type': 'String'}, {'name': 'comment', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'Note', 'type': 'association'}]}",Books,
"As a user, I want to be able to track my progress through a book so that I know how much I have read and how much I have left.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'ReadingProgress', 'attributes': [{'name': 'currentPage', 'type': 'int'}, {'name': 'totalPages', 'type': 'int'}]}], 'relationships': [{'from': 'User', 'to': 'ReadingProgress', 'type': 'association'}]}",Books,
"As a user, I want to be able to sync my e-books across devices so that I can pick up where I left off on any device.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'SyncDevice', 'attributes': [{'name': 'deviceType', 'type': 'String'}, {'name': 'lastSyncTime', 'type': 'DateTime'}]}], 'relationships': [{'from': 'User', 'to': 'SyncDevice', 'type': 'association'}]}",Books,
"As a user, I want to be able to access a wide variety of e-books so that I can discover new titles and authors.","{'classes': [{'name': 'Library', 'attributes': []}, {'name': 'EBook', 'attributes': [{'name': 'title', 'type': 'String'}, {'name': 'author', 'type': 'String'}]}], 'relationships': [{'from': 'Library', 'to': 'EBook', 'type': 'association'}]}",Books,
